TIME,CH0,CH1,
15:50:56,0.000017,0.000000,
15:51:06:040,21.500000,200.000000,
15:51:06,0.000017,0.000000,
15:51:16:038,21.500000,200.000000,
15:51:16,0.000018,0.000000,
15:51:25:986,21.500000,200.000000,
15:51:26,0.000017,0.000000,
15:51:36:048,21.500000,200.000000,
15:51:36,0.000017,0.000000,
15:51:46:084,21.500000,200.000000,
15:51:46,0.000017,0.000000,
15:51:55:981,21.500000,200.000000,
15:51:56,0.000016,0.000000,
15:52:06:089,21.500000,200.000000,
15:52:06,0.000016,0.000000,
15:52:16:087,21.500000,200.000000,
15:52:16,0.000017,0.000000,
15:52:26:038,21.500000,200.000000,
15:52:26,0.000017,0.000000,
15:52:36:049,21.500000,200.000000,
15:52:36,0.000016,0.000000,
15:52:45:980,21.500000,200.000000,
15:52:46,0.000017,0.000000,
15:52:55:980,21.500000,200.000000,
15:52:56,0.000017,0.000000,
15:53:06:085,21.500000,200.000000,
15:53:06,0.000016,0.000000,
15:53:16:141,21.500000,200.000000,
15:53:16,0.000016,0.000000,
15:53:25:981,21.500000,200.000000,
15:53:26,0.000017,0.000000,
15:53:36:245,21.500000,200.000000,
15:53:36,0.000017,0.000000,
15:53:46:083,21.500000,200.000000,
15:53:46,0.000015,0.000000,
15:53:56:138,21.500000,200.000000,
15:53:56,0.000016,0.000000,
15:54:06:101,21.500000,200.000000,
15:54:06,0.000016,0.000000,
15:54:16:084,21.500000,200.000000,
15:54:16,0.000016,0.000000,
15:54:26:084,21.500000,200.000000,
15:54:26,0.000016,0.000000,
15:54:36:038,21.500000,200.000000,
15:54:36,0.000016,0.000000,
15:54:46:039,21.500000,200.000000,
15:54:46,0.000017,0.000000,
15:54:56:087,21.500000,200.000000,
15:54:56,0.000015,0.000000,
15:55:06:038,21.500000,200.000000,
15:55:06,0.000016,0.000000,
15:55:16:034,21.500000,200.000000,
15:55:16,0.000015,0.000000,
15:55:26:090,21.500000,200.000000,
15:55:26,0.000016,0.000000,
15:55:36:140,21.400000,200.000000,
15:55:36,0.000015,0.000000,
15:55:46:086,21.500000,200.000000,
15:55:46,0.000015,0.000000,
15:55:56:089,21.500000,200.000000,
15:55:56,0.000015,0.000000,
15:56:06:084,21.500000,200.000000,
15:56:06,0.000015,0.000000,
15:56:16:088,21.500000,200.000000,
15:56:16,0.000016,0.000000,
15:56:25:987,21.500000,200.000000,
15:56:26,0.000015,0.000000,
15:56:36:042,21.500000,200.000000,
15:56:36,0.000017,0.000000,
15:56:45:987,21.500000,200.000000,
15:56:46,0.000015,0.000000,
15:56:56:034,21.500000,200.000000,
15:56:56,0.000015,0.000000,
15:57:05:986,21.500000,200.000000,
15:57:06,0.000015,0.000000,
15:57:16:085,21.500000,200.000000,
15:57:16,0.000015,0.000000,
15:57:26:086,21.500000,200.000000,
15:57:26,0.000015,0.000000,
15:57:36:032,21.500000,200.000000,
15:57:36,0.000015,0.000000,
15:57:45:980,21.500000,200.000000,
15:57:46,0.000015,0.000000,
15:57:56:188,21.500000,200.000000,
15:57:56,0.000017,0.000000,
15:58:05:981,21.500000,200.000000,
15:58:06,0.000023,0.000000,
15:58:16:034,21.500000,200.000000,
15:58:16,0.000030,0.000000,
15:58:26:089,21.500000,200.000000,
15:58:26,0.000034,0.000000,
15:58:35:992,21.500000,200.000000,
15:58:36,0.000037,0.000000,
15:58:45:982,21.500000,200.000000,
15:58:46,0.000031,0.000000,
15:58:56:138,21.500000,200.000000,
15:58:56,0.000021,0.000000,
15:59:06:031,21.500000,200.000000,
15:59:06,0.000017,0.000000,
15:59:16:031,21.500000,200.000000,
15:59:16,0.000017,0.000000,
15:59:26:037,21.400000,200.000000,
15:59:26,0.000017,0.000000,
15:59:36:086,21.500000,200.000000,
15:59:36,0.000017,0.000000,
15:59:46:088,21.500000,200.000000,
15:59:46,0.000015,0.000000,
15:59:56:032,21.500000,200.000000,
15:59:56,0.000016,0.000000,
16:00:05:991,21.500000,200.000000,
16:00:06,0.000014,0.000000,
16:00:15:985,21.500000,200.000000,
16:00:16,0.000015,0.000000,
16:00:26:036,21.500000,200.000000,
16:00:26,0.000014,0.000000,
16:00:36:085,21.500000,200.000000,
16:00:36,0.000016,0.000000,
16:00:45:985,21.500000,200.000000,
16:00:46,0.000015,0.000000,
16:00:56:191,21.500000,200.000000,
16:00:56,0.000015,0.000000,
16:01:06:090,21.500000,200.000000,
16:01:06,0.000015,0.000000,
16:01:16:137,21.500000,-100.000000,
16:01:16,0.000015,0.000000,
16:01:26:141,21.500000,-100.000000,
16:01:26,0.000015,0.000000,
16:01:36:191,21.500000,-100.000000,
16:01:36,0.000014,0.000000,
16:01:46:085,21.500000,-100.000000,
16:01:46,0.000014,0.000000,
16:01:56:086,21.500000,-100.000000,
16:01:56,0.000014,0.000000,
16:02:06:090,21.500000,-100.000000,
16:02:06,0.000015,0.000000,
16:02:16:082,21.500000,-100.000000,
16:02:16,0.000014,0.000000,
16:02:26:032,21.500000,-100.000000,
16:02:26,0.000015,0.000000,
16:02:36:090,21.500000,-100.000000,
16:02:36,0.000013,0.000000,
16:02:46:092,21.500000,-100.000000,
16:02:46,0.000013,0.000000,
16:02:56:134,21.500000,-100.000000,
16:02:56,0.000013,0.000000,
16:03:06:139,21.500000,-100.000000,
16:03:06,0.000014,0.000000,
16:03:16:135,21.400000,-100.000000,
16:03:16,0.000013,0.000000,
16:03:25:990,21.500000,-100.000000,
16:03:26,0.000013,0.000000,
16:03:36:234,21.500000,-100.000000,
16:03:36,0.000014,0.000000,
16:03:46:133,21.400000,-100.000000,
16:03:46,0.000013,0.000000,
16:03:56:190,21.500000,-100.000000,
16:03:56,0.000013,0.000000,
16:04:05:986,21.500000,-100.000000,
16:04:06,0.000014,0.000000,
16:04:16:082,21.500000,-100.000000,
16:04:16,0.000014,0.000000,
16:04:26:031,21.500000,-100.000000,
16:04:26,0.000014,0.000000,
16:04:36:248,21.500000,-100.000000,
16:04:36,0.000014,0.000000,
16:04:46:083,21.500000,-100.000000,
16:04:46,0.000015,0.000000,
16:04:55:985,21.500000,-100.000000,
16:04:56,0.000014,0.000000,
16:05:06:031,21.500000,-100.000000,
16:05:06,0.000014,0.000000,
16:05:16:045,21.500000,-100.000000,
16:05:16,0.000014,0.000000,
16:05:26:034,21.500000,-100.000000,
16:05:26,0.000014,0.000000,
16:05:36:038,21.500000,-100.000000,
16:05:36,0.000014,0.000000,
16:05:46:033,21.500000,-100.000000,
16:05:46,0.000013,0.000000,
16:05:56:035,21.500000,-100.000000,
16:05:56,0.000014,0.000000,
16:06:06:141,21.500000,-100.000000,
16:06:06,0.000015,0.000000,
16:06:16:034,21.500000,-100.000000,
16:06:16,0.000015,0.000000,
16:06:26:132,21.500000,-100.000000,
16:06:26,0.000016,0.000000,
16:06:36:292,21.500000,-100.000000,
16:06:36,0.000013,0.000000,
16:06:46:035,21.500000,-100.000000,
16:06:46,0.000014,0.000000,
16:06:56:236,21.500000,-100.000000,
16:06:56,0.000015,0.000000,
16:07:06:137,21.500000,-100.000000,
16:07:06,0.000013,0.000000,
16:07:16:083,21.500000,-100.000000,
16:07:16,0.000015,0.000000,
16:07:26:035,21.500000,-100.000000,
16:07:26,0.000016,0.000000,
16:07:36:033,21.500000,-100.000000,
16:07:36,0.000013,0.000000,
16:07:46:086,21.500000,-100.000000,
16:07:46,0.000014,0.000000,
16:07:56:241,21.500000,-100.000000,
16:07:56,0.000016,0.000000,
16:08:06:137,21.500000,-100.000000,
16:08:06,0.000013,0.000000,
16:08:16:135,21.500000,-100.000000,
16:08:16,0.000014,0.000000,
16:08:26:134,21.500000,-100.000000,
16:08:26,0.000015,0.000000,
16:08:36:137,21.500000,-100.000000,
16:08:36,0.000013,0.000000,
16:08:46:084,21.500000,-100.000000,
16:08:46,0.000013,0.000000,
16:08:56:036,21.500000,-100.000000,
16:08:56,0.000013,0.000000,
16:09:06:053,21.500000,-100.000000,
16:09:06,0.000013,0.000000,
16:09:16:242,21.500000,-100.000000,
16:09:16,0.000006,0.000000,
16:09:26:140,21.400000,-100.000000,
16:09:26,0.000004,0.000000,
16:09:35:987,21.400000,-100.000000,
16:09:36,0.000005,0.000000,
16:09:46:135,21.300003,-100.000000,
16:09:46,0.000005,0.000000,
16:09:56:037,21.199997,-100.000000,
16:09:56,0.000005,0.000000,
16:10:06:096,21.100000,-100.000000,
16:10:06,0.000005,0.000000,
16:10:16:287,21.000000,-100.000000,
16:10:16,0.000005,0.000000,
16:10:26:156,20.900002,-100.000000,
16:10:26,0.000005,0.000000,
16:10:36:247,20.700001,-100.000000,
16:10:36,0.000005,0.000000,
16:10:46:084,20.500000,-100.000000,
16:10:46,0.000004,0.000000,
16:10:56:082,20.299999,-100.000000,
16:10:56,0.000004,0.000000,
16:11:06:053,20.100000,-100.000000,
16:11:06,0.000005,0.000000,
16:11:16:032,20.000000,-100.000000,
16:11:16,0.000004,0.000000,
16:11:26:137,19.799999,-100.000000,
16:11:26,0.000005,0.000000,
16:11:36:192,19.599998,-100.000000,
16:11:36,0.000005,0.000000,
16:11:46:085,19.400002,-100.000000,
16:11:46,0.000004,0.000000,
16:11:56:083,19.299999,-100.000000,
16:11:56,0.000005,0.000000,
16:12:06:144,19.100000,-100.000000,
16:12:06,0.000005,0.000000,
16:12:16:083,18.900002,-100.000000,
16:12:16,0.000004,0.000000,
16:12:26:084,18.800001,-100.000000,
16:12:26,0.000004,0.000000,
16:12:36:189,18.599998,-100.000000,
16:12:36,0.000004,0.000000,
16:12:46:081,18.500000,-100.000000,
16:12:46,0.000005,0.000000,
16:12:56:242,18.299999,-100.000000,
16:12:56,0.000005,0.000000,
16:13:06:088,18.200001,-100.000000,
16:13:06,0.000005,0.000000,
16:13:16:084,18.000000,-100.000000,
16:13:16,0.000005,0.000000,
16:13:26:088,17.900002,-100.000000,
16:13:26,0.000005,0.000000,
16:13:36:132,17.700001,-100.000000,
16:13:36,0.000004,0.000000,
16:13:46:136,17.599998,-100.000000,
16:13:46,0.000004,0.000000,
16:13:56:141,17.400002,-100.000000,
16:13:56,0.000004,0.000000,
16:14:06:139,17.299999,-100.000000,
16:14:06,0.000004,0.000000,
16:14:16:086,17.200001,-100.000000,
16:14:16,0.000004,0.000000,
16:14:26:035,17.000000,-100.000000,
16:14:26,0.000004,0.000000,
16:14:35:980,16.900002,-100.000000,
16:14:36,0.000004,0.000000,
16:14:46:040,16.799999,-100.000000,
16:14:46,0.000004,0.000000,
16:14:56:140,16.600000,-100.000000,
16:14:56,0.000004,0.000000,
16:15:06:137,16.500000,-100.000000,
16:15:06,0.000004,0.000000,
16:15:16:189,16.400002,-100.000000,
16:15:16,0.000004,0.000000,
16:15:26:090,16.199999,-100.000000,
16:15:26,0.000004,0.000000,
16:15:36:133,16.099998,-100.000000,
16:15:36,0.000004,0.000000,
16:15:46:082,16.000000,-100.000000,
16:15:46,0.000004,0.000000,
16:15:56:032,15.799999,-100.000000,
16:15:56,0.000004,0.000000,
16:16:06:088,15.700000,-100.000000,
16:16:06,0.000004,0.000000,
16:16:16:084,15.599998,-100.000000,
16:16:16,0.000004,0.000000,
16:16:26:090,15.500000,-100.000000,
16:16:26,0.000004,0.000000,
16:16:36:081,15.299999,-100.000000,
16:16:36,0.000004,0.000000,
16:16:46:031,15.200001,-100.000000,
16:16:46,0.000004,0.000000,
16:16:56:036,15.100000,-100.000000,
16:16:56,0.000004,0.000000,
16:17:06:081,15.000000,-100.000000,
16:17:06,0.000004,0.000000,
16:17:16:082,14.799999,-100.000000,
16:17:16,0.000004,0.000000,
16:17:26:089,14.700001,-100.000000,
16:17:26,0.000004,0.000000,
16:17:36:085,14.500000,-100.000000,
16:17:36,0.000004,0.000000,
16:17:46:035,14.400002,-100.000000,
16:17:46,0.000004,0.000000,
16:17:55:987,14.300000,-100.000000,
16:17:56,0.000004,0.000000,
16:18:06:038,14.200001,-100.000000,
16:18:06,0.000004,0.000000,
16:18:16:241,14.000000,-100.000000,
16:18:16,0.000004,0.000000,
16:18:26:108,13.900002,-100.000000,
16:18:26,0.000004,0.000000,
16:18:36:188,13.800001,-100.000000,
16:18:36,0.000003,0.000000,
16:18:46:134,13.699999,-100.000000,
16:18:46,0.000004,0.000000,
16:18:56:187,13.500000,-100.000000,
16:18:56,0.000003,0.000000,
16:19:06:039,13.400000,-100.000000,
16:19:06,0.000004,0.000000,
16:19:16:090,13.299999,-100.000000,
16:19:16,0.000004,0.000000,
16:19:26:036,13.200000,-100.000000,
16:19:26,0.000003,0.000000,
16:19:36:132,13.099998,-100.000000,
16:19:36,0.000004,0.000000,
16:19:46:138,12.900000,-100.000000,
16:19:46,0.000004,0.000000,
16:19:56:036,12.799999,-100.000000,
16:19:56,0.000004,0.000000,
16:20:06:183,12.700001,-100.000000,
16:20:06,0.000003,0.000000,
16:20:16:243,12.600000,-100.000000,
16:20:16,0.000003,0.000000,
16:20:26:040,12.400000,-100.000000,
16:20:26,0.000004,0.000000,
16:20:35:980,12.299999,-100.000000,
16:20:36,0.000003,0.000000,
16:20:46:039,12.200001,-100.000000,
16:20:46,0.000004,0.000000,
16:20:56:190,12.100000,-100.000000,
16:20:56,0.000003,0.000000,
16:21:06:033,12.000000,-100.000000,
16:21:06,0.000004,0.000000,
16:21:16:135,11.900002,-100.000000,
16:21:16,0.000004,0.000000,
16:21:26:082,11.700001,-100.000000,
16:21:26,0.000004,0.000000,
16:21:35:988,11.600000,-100.000000,
16:21:36,0.000004,0.000000,
16:21:46:088,11.500000,-100.000000,
16:21:46,0.000004,0.000000,
16:21:56:084,11.300000,-100.000000,
16:21:56,0.000004,0.000000,
16:22:06:031,11.200000,-100.000000,
16:22:06,0.000003,0.000000,
16:22:16:084,11.099998,-100.000000,
16:22:16,0.000004,0.000000,
16:22:26:032,11.000000,-100.000000,
16:22:26,0.000004,0.000000,
16:22:35:982,10.900000,-100.000000,
16:22:36,0.000003,0.000000,
16:22:46:085,10.799999,-100.000000,
16:22:46,0.000003,0.000000,
16:22:56:032,10.599998,-100.000000,
16:22:56,0.000004,0.000000,
16:23:06:139,10.500000,-100.000000,
16:23:06,0.000004,0.000000,
16:23:16:087,10.400000,-100.000000,
16:23:16,0.000003,0.000000,
16:23:26:034,10.299999,-100.000000,
16:23:26,0.000003,0.000000,
16:23:36:082,10.200001,-100.000000,
16:23:36,0.000003,0.000000,
16:23:46:089,10.100000,-100.000000,
16:23:46,0.000003,0.000000,
16:23:56:137,9.900000,-100.000000,
16:23:56,0.000003,0.000000,
16:24:06:084,9.799999,-100.000000,
16:24:06,0.000003,0.000000,
16:24:15:983,9.700001,-100.000000,
16:24:16,0.000003,0.000000,
16:24:26:040,9.600000,-100.000000,
16:24:26,0.000003,0.000000,
16:24:35:981,9.500000,-100.000000,
16:24:36,0.000003,0.000000,
16:24:46:090,9.400001,-100.000000,
16:24:46,0.000004,0.000000,
16:24:56:140,9.300000,-100.000000,
16:24:56,0.000004,0.000000,
16:25:06:033,9.100000,-100.000000,
16:25:06,0.000003,0.000000,
16:25:16:146,9.000000,-100.000000,
16:25:16,0.000003,0.000000,
16:25:26:085,8.900000,-100.000000,
16:25:26,0.000003,0.000000,
16:25:36:039,8.800000,-100.000000,
16:25:36,0.000003,0.000000,
16:25:46:083,8.700000,-100.000000,
16:25:46,0.000003,0.000000,
16:25:56:040,8.600000,-100.000000,
16:25:56,0.000003,0.000000,
16:26:06:088,8.500000,-100.000000,
16:26:06,0.000003,0.000000,
16:26:16:299,8.300000,-100.000000,
16:26:16,0.000003,0.000000,
16:26:26:108,8.200000,-100.000000,
16:26:26,0.000003,0.000000,
16:26:35:988,8.099999,-100.000000,
16:26:36,0.000003,0.000000,
16:26:46:033,8.099999,-100.000000,
16:26:46,0.000003,0.000000,
16:26:55:984,7.900000,-100.000000,
16:26:56,0.000003,0.000000,
16:27:06:034,7.799999,-100.000000,
16:27:06,0.000003,0.000000,
16:27:16:247,7.700001,-100.000000,
16:27:16,0.000003,0.000000,
16:27:26:037,7.600000,-100.000000,
16:27:26,0.000003,0.000000,
16:27:36:289,7.500000,-100.000000,
16:27:36,0.000003,0.000000,
16:27:46:035,7.400000,-100.000000,
16:27:46,0.000003,0.000000,
16:27:56:082,7.299999,-100.000000,
16:27:56,0.000003,0.000000,
16:28:06:134,7.200001,-100.000000,
16:28:06,0.000003,0.000000,
16:28:16:031,7.100000,-100.000000,
16:28:16,0.000003,0.000000,
16:28:26:087,7.000000,-100.000000,
16:28:26,0.000003,0.000000,
16:28:36:242,6.800000,-100.000000,
16:28:36,0.000003,0.000000,
16:28:46:084,6.700000,-100.000000,
16:28:46,0.000003,0.000000,
16:28:56:083,6.600000,-100.000000,
16:28:56,0.000003,0.000000,
16:29:06:084,6.500000,-100.000000,
16:29:06,0.000003,0.000000,
16:29:16:087,6.400000,-100.000000,
16:29:16,0.000003,0.000000,
16:29:26:087,6.300000,-100.000000,
16:29:26,0.000003,0.000000,
16:29:36:037,6.200000,-100.000000,
16:29:36,0.000003,0.000000,
16:29:46:035,6.100000,-100.000000,
16:29:46,0.000003,0.000000,
16:29:56:188,6.000000,-100.000000,
16:29:56,0.000003,0.000000,
16:30:06:032,5.900000,-100.000000,
16:30:06,0.000003,0.000000,
16:30:16:032,5.800000,-100.000000,
16:30:16,0.000003,0.000000,
16:30:26:037,5.700000,-100.000000,
16:30:26,0.000003,0.000000,
16:30:35:982,5.599999,-100.000000,
16:30:36,0.000003,0.000000,
16:30:46:036,5.500000,-100.000000,
16:30:46,0.000003,0.000000,
16:30:56:034,5.400000,-100.000000,
16:30:56,0.000003,0.000000,
16:31:06:132,5.200000,-100.000000,
16:31:06,0.000003,0.000000,
16:31:16:132,5.200000,-100.000000,
16:31:16,0.000003,0.000000,
16:31:26:138,5.000000,-100.000000,
16:31:26,0.000003,0.000000,
16:31:36:239,4.900000,-100.000000,
16:31:36,0.000003,0.000000,
16:31:46:140,4.800000,-100.000000,
16:31:46,0.000003,0.000000,
16:31:56:087,4.700000,-100.000000,
16:31:56,0.000003,0.000000,
16:32:06:081,4.600000,-100.000000,
16:32:06,0.000003,0.000000,
16:32:16:082,4.500000,-100.000000,
16:32:16,0.000003,0.000000,
16:32:26:082,4.400001,-100.000000,
16:32:26,0.000003,0.000000,
16:32:36:042,4.300000,-100.000000,
16:32:36,0.000003,0.000000,
16:32:45:981,4.200000,-100.000000,
16:32:46,0.000003,0.000000,
16:32:55:981,4.100000,-100.000000,
16:32:56,0.000003,0.000000,
16:33:06:090,4.000000,-100.000000,
16:33:06,0.000003,0.000000,
16:33:16:142,3.900000,-100.000000,
16:33:16,0.000003,0.000000,
16:33:26:037,3.800000,-100.000000,
16:33:26,0.000003,0.000000,
16:33:36:142,3.700000,-100.000000,
16:33:36,0.000003,0.000000,
16:33:46:138,3.600000,-100.000000,
16:33:46,0.000003,0.000000,
16:33:55:983,3.500000,-100.000000,
16:33:56,0.000003,0.000000,
16:34:06:138,3.400000,-100.000000,
16:34:06,0.000003,0.000000,
16:34:16:137,3.300000,-100.000000,
16:34:16,0.000003,0.000000,
16:34:26:085,3.200000,-100.000000,
16:34:26,0.000003,0.000000,
16:34:36:035,3.099999,-100.000000,
16:34:36,0.000003,0.000000,
16:34:46:088,3.000000,-100.000000,
16:34:46,0.000003,0.000000,
16:34:56:036,2.900000,-100.000000,
16:34:56,0.000003,0.000000,
16:35:06:034,2.800000,-100.000000,
16:35:06,0.000003,0.000000,
16:35:15:981,2.700000,-100.000000,
16:35:16,0.000003,0.000000,
16:35:26:132,2.600000,-100.000000,
16:35:26,0.000003,0.000000,
16:35:36:037,2.500000,-100.000000,
16:35:36,0.000003,0.000000,
16:35:46:081,2.400000,-100.000000,
16:35:46,0.000003,0.000000,
16:35:56:032,2.300000,-100.000000,
16:35:56,0.000003,0.000000,
16:36:06:032,2.200000,-100.000000,
16:36:06,0.000003,0.000000,
16:36:16:035,2.100000,-100.000000,
16:36:16,0.000003,0.000000,
16:36:26:136,2.000000,-100.000000,
16:36:26,0.000003,0.000000,
16:36:35:990,1.900000,-100.000000,
16:36:36,0.000003,0.000000,
16:36:46:136,1.800000,-100.000000,
16:36:46,0.000003,0.000000,
16:36:56:134,1.700000,-100.000000,
16:36:56,0.000003,0.000000,
16:37:06:089,1.600000,-100.000000,
16:37:06,0.000003,0.000000,
16:37:16:082,1.600000,-100.000000,
16:37:16,0.000003,0.000000,
16:37:26:140,1.500000,-100.000000,
16:37:26,0.000003,0.000000,
16:37:36:035,1.300000,-100.000000,
16:37:36,0.000003,0.000000,
16:37:46:085,1.200000,-100.000000,
16:37:46,0.000003,0.000000,
16:37:56:193,1.200000,-100.000000,
16:37:56,0.000003,0.000000,
16:38:06:084,1.100000,-100.000000,
16:38:06,0.000003,0.000000,
16:38:16:086,1.000000,-100.000000,
16:38:16,0.000003,0.000000,
16:38:26:036,0.900000,-100.000000,
16:38:26,0.000003,0.000000,
16:38:36:032,0.800000,-100.000000,
16:38:36,0.000003,0.000000,
16:38:46:091,0.700000,-100.000000,
16:38:46,0.000003,0.000000,
16:38:56:239,0.600000,-100.000000,
16:38:56,0.000003,0.000000,
16:39:06:088,0.500000,-100.000000,
16:39:06,0.000003,0.000000,
16:39:16:242,0.400000,-100.000000,
16:39:16,0.000003,0.000000,
16:39:26:037,0.400000,-100.000000,
16:39:26,0.000003,0.000000,
16:39:36:146,0.200000,-100.000000,
16:39:36,0.000003,0.000000,
16:39:46:081,0.100000,-100.000000,
16:39:46,0.000003,0.000000,
16:39:56:033,0.100000,-100.000000,
16:39:56,0.000003,0.000000,
16:40:06:087,0.000000,-100.000000,
16:40:06,0.000003,0.000000,
16:40:16:132,-0.100000,-100.000000,
16:40:16,0.000003,0.000000,
16:40:26:033,-0.200000,-100.000000,
16:40:26,0.000003,0.000000,
16:40:36:034,-0.299999,-100.000000,
16:40:36,0.000003,0.000000,
16:40:46:038,-0.400000,-100.000000,
16:40:46,0.000003,0.000000,
16:40:56:192,-0.500000,-100.000000,
16:40:56,0.000003,0.000000,
16:41:06:036,-0.500000,-100.000000,
